2019-12-10 16:24:02,198 - tardis_continuum | DEBUG : 185 - Timesheet found: {'sg_task_end': None, 'entity': {'type': 'Task', 'id': 22843, 'name': 'Pipeline'}, 'project': {'type': 'Project', 'id': 547, 'name': 'Admin'}, 'user': {'type': 'HumanUser', 'id': 41, 'name': 'Adam Benson'}, 'date': '2019-12-10', 'type': 'TimeLog', 'id': 3094, 'sg_task_start': datetime.datetime(2019, 12, 10, 15, 15, 29, tzinfo=<shotgun_api3.lib.sgtimezone.LocalTimezone object at 0x000000000401F2B0>)}
2019-12-10 16:30:01,132 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 16:49:11,091 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:24:22,561 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:29:30,033 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:31:05,016 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:34:05,390 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:37:25,519 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:42:21,482 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:44:51,387 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 17:49:48,075 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 18:01:15,444 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 18:43:30,163 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-11 12:43:06,611 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 12:46:48,503 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 14:26:28,203 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 16:55:04,315 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 17:16:54,243 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 17:31:29,668 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 17:53:43,361 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-11 18:53:19,815 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 10:20:12,908 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 10:39:56,434 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 11:26:14,976 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 11:37:37,530 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 11:50:06,766 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 11:50:59,006 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 12:07:22,104 - tardis_continuum | INFO : 61 - Continuum Activated!
2019-12-12 12:20:38,855 - tardis_continuum | INFO : 61 - Continuum Activated!
